processed_text,label
5 minute movie hyperventilating shaking writhing pain not good way story troupe idiotic child making prank phone call psycho always good idea turn psycho not like prank phone call 2 minute time door killing poor williams mom dad well skip ahead 15 year guess still prank phone calling people yep would thought horrible murder would deterred ever no two hour later way many scream ripoffs realized movie gave nothing terrible taste mouth severe urge take life piece crap not even worth laughing shoddy production acting rutger haurs dwindling career love crappy horror movie unsatisfying piece ever seen,0
absolutely nothing past weekend tagged along friend check movie movie since movie would not seen inspector gadget decided go big mistake movie might appeal kid oh not like not enjoy movie targeted younger audience movie absolutely nothing hold attention nothing home go sleep better wasting hard earned cash go check film kid parent kid,0
keeping disney well known practice stealing mean buying known property bastardizing live action version venerable cartoon classic got one worst make year bad make grew original cartoon tv series episode original cartoon series give laugh entire movie not present penny cool computer book also not present gag self destructing order always end detonating chief new smooth talking gadget convertible original cartoon cooler vehicle could turn van car element typical unrealistic hollywood romance not fill coffer pay disney executive even ex executive not see movie,0
disney done company made mr magoo george jungle made another movie barely resembles cartoon based keep none spirit original inspector gadget one favorite cartoon young one movie exist may dream come true back movie exist severely disappointed even outraged first character gadget gadget made fun character original cartoon well done special effect accompanying even naivete original gadget competent expected solve crime penny brain watch penny little played major role cartoon discovering crime halting occasionally getting captured mad agent simply introduced forgotten although least sneak claw base claw movie version dr claw rather sinister raspy voiced man wore metallic glove sat chair face hidden view stroked cat oversaw various crime simply man claw hand no mystery behind character brain mad cat exist movie rather insignificant even small part cartoon not spared butchering famous expression wowsers mysteriously changed wowser gadget gadgetmobile look different talk even product endorsement everywhere yahoo advertised sign gadgetmobile button skittle fan cartoon hate others might likely find movie par said done movie another attempt make quick buck another old show,0
inspector gadget 1999 starring matthew broderick rupert everett joely fisher andy dick dabney coleman director david kellogg 80 minute rated pg blake french disney new film inspector gadget cop named john survives major accident saved state art experimental operation turn robotic machine like agent tool contraption sort built body use say go go called inspector gadget actual movie structure much like body formation inspector gadget noisy fragmented energetic consist bunch half hearted contraption thrown together make something not much common anything else present film basically series zany action sequence kind pasted together character uneven story kid age 6 9 would enjoy cop dramatically reinvented played matthew broderick inspector gadget success spree movie like election character becomes inspector gadget encounter film heavy handed villain named claw played rupert everett already experienced catastrophe year dreadful william shakespeare midsummer night dream romantic subplot movie well ample amount scene involving inspector gadget wacky body part mechanism element gadget claw drooling attractive character brenda played joely fisher look knowledge specific invention made late father earlier killed claw competition evolves fight scene reason many happening film also major character gadget mobil life like automobile devised inspector gadget voiced l hughly sitcom comedy hughly inspector gadget movie found quite bad know not exactly target audience filmmaker even ten year old relative found film disliking movie full distinct flaw obvious problem never found caring character no mood development beyond neat opening credit unlike much worse 1997 film mr magoo opened using clip original cartoon much ask type thing comedy seldom funny hardly ever convincing overall production design nothing mess incomplete sight gag consists one joke inspector gadget bumbling goofiness movie like audience lust boundary something help make happen not inspector gadget no boundary truthfully nothing party time actor surly lot fun reminded another lacking comedy released year ago called blankman contained lot prop energy actor certainly fun time gizmo prop lacked something needed every movie audience participation character found left lot gadget daughter end movie still not clue name used plot device question used plot well presence brings nothing relevant productive film never know reaction father operation accident thus someone could completely left would not affected movie bit closing would like state inspector gadget awful insufficient excuse child comedy believe not find comparing film last year violent anti young audience action picture blade stating much rather movie nothing happens one everything happens inspector gadget much going time made literally made dizzy,0
ok think tv show kind cute always kind lesson involved kid decided wanted see movie decided tag along wish would stayed home watched tv show instead fact humor silly unoriginal least problem movie plot next non existant character seem exist vacuum worst gadget not carry lesson whatsoever appears disney took thing make inspector gadget work tv tossed fair younger child 8 year old liked movie older one 10 year old came away thinking silly old youth humor young adult humor generally like disney film one miss mile ok narrow age band say 7 9 must miss everybody else,0
disney witty live action george jungle high hope flick major disappointment thread bare plot bad acting bad visual effect film relied lame one liner idiotic pointless product placement lamest annoying side kick gadget car thing took two young kid see bored mind laugh received movie bad standby needing laugh show guy getting groin,0
insipid uninspired embarrassing film embarrassment come city made pittsburgh pa let people baaaaad movie movie originally released romantic comedy no robo anything got changed along cuteness courtesy disney terrible interpretation classic comic character seeing matthew broderick make fun movie not fun either sheesh,0
film though ostensibly comedy deadly serious subject imperialism capital britain foolishly humiliatingly try convince still great power world war ii home empire run amiable dolt benevolent tory bred cannot distinguish close relative office government consist long forgotten archive dig orwellian paranoia inhabited indolent rat ante room wherein lounge bored synacures reading popular novel abroad britain cling old pomp pomp context look threadbare silly especially embodied bumbling twit carlton browne unsentimental picture decline none lachrymose rot marred supposedly anti imperialist jewel crown film also cold war bravely admitting dangerous farce whose participant deserve mockery contempt not fear respect colonialism characterised neglect tyranny destroys colony desert robbing amenity power importantly self respect leaving vulnerable machination dangerous cowboy seriousness course kill not say weighty subject cannot treated comedy miracle morgan creek dr strangelove life brian proved indeed one might suggest serious theme treated comedy allows clearer eyed view problem carlton browne every situation must significance beyond merely comic becomes weighed unfunny three film mentioned much comedy arises character reaction extreme situation not extreme situation script poor sustain rich comic characterisation greatest comedy talent ever assembled peter seller terry thomas raymond huntley john le mesurier criminally wasted terry thomas sublime often show could not handle lead part needed play sneering arrogant bounder not brainless toff music made carry much comedy heavy irony draw attention lack hilarity screen fair unlike majority british comedy period stagy underproduced boultings often try make point film montage composition huntley manages raise genuine laugh essaying character could played sleep none boultings farce dated well never thought enough although carlton browne revel decline empire also seems anti democratic militaristic sure not intended blunder bound happen allow worthy intention take precedence comic intelligence film form,0
movie unrelentingly bad could hardly believe watching directing editing production script seemed though done junior high school student not know much movie no narrative flow made sort sense big emotional moment climax like one early heath ledger naomi watt character relationship like one hinted beginning come completely no not set like would elegantly effectively made film character sadly underdeveloped making difficult u sort connection acting surprisingly not entirely bad terrible writing cancel relatively convincing performance film play like particularly bad v western epic sadly diminishes fascinating true story attempt tell read lot review defend film important australian subject matter well ned kelly important australian historical icon not make movie good no one saying subject matter not good quality movie pearl harbor important historical event american not mean going defend movie say good still bad failure around though heath orlando lovely look,0
really wanted like movie location shot mostly filmed pittsburgh trailer wonderful photography even filmed cartoon really badly made movie continuity pacing simply awful best bit movie ending credit almost worth sticking end though oddly pick little last half hour best performance movie andy dick know got problem,0
luckily not pay see movie also cannot even reveal spoiler willingly walked forty minute movie bad laughed yahoo billboard fell guy theme song came however thought making fun realized yet another product placement loved cartoon used watch almost religiously although missed last episode heard show dr claw nothing claw somebody comment show page cartoon penny brain alot movie point hated setup whole thing reminiscent robocop broderick screw whole feeling inspector gadget not nearly clumsy cartoon another fact gadget actually work point saw except oil slick also screwed tone wowsers used excited tone felt disappointed slaughtered cartoon badly everybody else felt way u 14 17 year old remember cartoon fondly loved every minute went movie open mind knowing would screwed cartoon taken aback retarded movie relied sight gag stupid dialogue humor disney relies pain physical humor push kid movie along product placement pointless film show wise cracking car not good cracking wise gadget look nice almost overly glossy cartoon better look silly scene crap 40 45 minute watched movie not one laugh heard laughed dudley right preview movie not watched people want intelligence family entertainment highly recommend iron giant sad good movie travesty whole family drama 1,0
since loved inspector gadget cartoon 80 went see movie wasted money plot thin also movie could not keep interested long glad want see inspector gadget watch cartoon instead much better movie,0
not quite sure movie not play way humerous fun instead boring think large part way played gadget old cartoon based much better 3 10,0
one movie think maker would refuse release terrible obviously thinking child stupid excellent absorbing endless ad would think entertainment slapstick funny talking car button say wendy mcdonalds skittle no talking car cartoon dr claw supposed evil not handsome charming rupert everet claw anyway writer drug wrote scene look like badly lampooning robo cop turning man crime fighting android thing tried get money back policy watch 30 minute movie not get refund sorry watched 30 minute pile crap told no refund policy decided watch rest hideous garbage called inspector gadget,0
enjoy seeing must started 2 hour movie unconnected burst unwatchability love film otherwise wonder could made film something simple translate big screen inspector gadget preview film many scene shown not film within film scene not make sense movie slightly less 1 hour half think one truly memorable moment credit,0
well begin let u say avoid movie cost based cartoon series movie make cartoon look like hamlet filled emasculated actor seem embarrassed lousy camera work terrible music enough product placement make want never visit yahoo movie really bottom barrel quote new yorker matthew broderick rupert everett mug way picture gay abandon men spotted rare specie paycheck distance pay u million earned watching awful,0
huge fan original cartoon series looking forward finally seeing gadget big screen never wildest dream expected something extremely extremely terrible pace way fast no plot wowser hell wowsers,0
grew watching old inspector gadget cartoon kid like get smart kid bumbling boob cannot solve case work done walking talking dog brain niece penny heard live action movie decent checked library rented movie free felt paid see broderick come nowhere near caliber acting adam voice gadget voice wrong girl played penny looked nothing like cartoon penny brunette cartoon version blonde pigtail decent job given work dabney coleman give good performance cheif quimby saldy never hid odd place exploding message tossed accidently gadget gadget mobile wrong never talked series fine gadget intelligent film show complete idiot halfway decent intellect would worked better moron also completely butchered catchphrase borderick say wowser always wowsers sound lame got upset showed preview not correct phrase decent gag credit lacky claw front support group recovering henchman sidekick seated audience mr richard keil aka jaw bond movie fame herve villacheze look alike oddjob kato part laughed end penny checking gadget watch tell brain say somethin adam voice dog saying brain not right please leave name sound woof woof course not laugh loud funny nice piece nostalgia hear adam movie least voiced stupid car kid like anyone 13,0
used fascination cartoon back college made much charm get smart admittedly fault rather enjoyable naturally interested seeing film version saw afterwords wished never made besides miscast around earth though broderick even close role not make grade effect reasonable perhaps thing liked movie seeing live action version gadget action missing story treatment made funny charming interesting original wacky cartoon lighthearted attitude fun motion picture became murky took far seriously seriously great plot went crazy enough make seem like cartoon film might enjoyable exists not deserve considered part gadget legacy,0
may want know front not mormon unlike good number already reviewed film mention understand way look film may differ greatly faith critical film might seen critical faith not intention review outsider trying look inside learn man people well seeing film doubt learned much since history teacher good basic understanding young well joseph smith well teaching church anyone wanting see film really learn anything probably disappointed film seems gosh darn nice nice unrealistic portrayal plus learn practically nothing church belief nice people work hard many wife latter part barely hinted film instead people almost cartoon like simplistic portrayal joseph smith brigham young follower angelic non mormon devil brian donlevy playing exactly sort role edward g robinson later played ten commandment trouble maker claim mormon come along film bad guy simple simple almost like indoctrination film infomercial brigham young especially complex man many good point excellent organizer visionary well bad even get started view black within church intermarriage portray vague term plain silly also lot like gandhi portrayed film ben kingsley fact led almost super human emphasized heck think trouble religious film often come one dimensional trite bland let u full complete film men one stick fact not emotional appeal ignore fact not learn much faith second leader film enjoyable enough obvious someone 20th century fox really cared film wonderful cast premier actor tyrone power coming actor linda darnell jane darwell vincent price wonderful character actor dean jagger john carradine brian donlevy film also wonderful location shooting lot gloss not lot tell u swell plus plenty factual error plain dumb scene mistake include young taking helm immediately death joseph smith three year later no mention various mormon denomination splinter group talk gold california even though 1847 gold would not discovered 1948 well no specific mention polygamy smith many wife plain dumb scene include carradine pulling gun waving courtroom scene no one seemed care even though hostile audience not think least judge would tell put away stop threatening people one final comment not repeat not watch film shown american movie classic one great station sunk lot recent year critical film simplistic message horrified complete disrespect station church tradition mean film punctuated ad penis enlargement formula well ton pop ups advertising show feature sexiest cast talk disrespectful gross would offended religious film not insult faith marginalize market hearing thing life brigham young movie form show kid recommend others,0
disney manages make child movie totally ignores background thing common original gadget cartoon name glaring error character penny not book brain reduced character fancy prop dr claw show evil villain etc horror start first minute film gadget security guard called john brown not help identifying classic inspector gadget right beginning see disney blatant attempt turn every story ever love affair man woman introduce brenda serf make movie disney compatible add fact claw seen film classic dr claw almost diagonally opposite see going nowhere near original storyline would help would better storyline replace guessed disney failed whole movie gadget acting silly silliness sake lusting brenda add insult injury disney introduced new gadgetmobile not look function think like old gadgetmobile canonical comic relief figure disney obviously recognised gadget cartoon comedy made film comedy took clever running gag like assignment paper exploding chief face replaced gadget moron gadgetmobile wise as claw showing someone tell disney child movie not imply total lack brain usage gadget targeted child 10 12 year not child 10 12 month like movie whatever movie supposed not repeat not real inspector gadget love old gadget hate,0
grew watching inspector gadget still one favorite cartoon not absolute favorite learned lot geography history spin inspector gadget field trip wanted slip banana peel become greatest detective ever film ruined reputation wonderful cartoon matthew broderick actor potential definitely not role inspector gadget first thing film inspector gadget smart not cartoon film gadget solves mystery mostly cartoon almost always penny brain awesome book still want book gadget solved mystery accident gadget film seems competent detective cartoon pretty dumb humor came another thing much good guy v bad guy film not meant silly saturday morning cartoon also gadget never love story disney corporation filled idiot also miss true gadget gadget especially gadget car movie chic convertible cartoon sedan police car could turn van also barely gadget mainly get place place anything one thing terrible movie feature movie inspector gadget silly saturday morning cartoon movie serious overdone much plot not even remotely funny tip not seen never see ever watch cartoon true classic,0
every horror director want imitate exorcist complete riddle william friedkin classic overrated film opinion not tense shocking yet another clean rip spanish one time shamelessly repeat story young girl get possessed pure evil turn family paul naschy must admit look quite hot play honorable priest get approached john gibson sister leila behavior changed drastically since met new boyfriend first priest not believe john body discovered neck twisted leila demonic behavior becomes noticeable exorcism not unoriginal also insufferably boring film naschy director juan bosch open opportunity make religiously themed exploitation flick full shock gore yet result tame overall bloodless drama nearly put sleep last twenty minute contain atmospheric moment albeit stupid quite lot stylishly filmed female nudity sleaze absolute lack budget no real excuse since paul naschy already proved enough imagination make shortage money awful film end story european excorcist rip offs antichrist beyond door suck well,0
certainly consider exorcist horror classic admit not hold quite high regard many horror fan consequence not seen many exorcist rip offs exorcismo anything go say good thing film boring hell certainly not worth spending ninety minute fairness exorcist rip offs often considered one worst maybe not best place start not hard guess plot basically one exorcist see girl get possessed demonic spirit happens spirit dead father village priest called perform exorcism like many spanish horror film one star paul naschy pretty much best thing film exorcismo directed juan bosch previously directed derivative spanish giallo killer wore glove not seen film basis two believe originality not one strong point not lot good thing say film mostly plod along exorcism scene not worth waiting certainly not recommend,0
nahhh leila grace mill teenager turned satan lsd archaeologist fianc richard neighborhood hippie demon cult hanging local decrepit ancient castle leila richard drink blood drop drug join sex orgy dance lame psychedelic rock participate black mass ceremony guy wear pant mask cape woman not wear anything unfortunately kind extracurricular activity left leila open demonic possession dreaded spirit evil leila also come screwed family not help either older brother john recluse seems love mother patricia maria perschy depressed think responsible father death top sister maria kosti slutty semi pro golfer named gasp debbie gibson plenty hired help around also waste time two maid young one take clothes lot old one spy everyone plus udo luis induni bald voyeuristic handyman spy leila changing clothes take nude picture sneak pool house take sniff freshly used bathing suit oh yeah borg pet german shepherd paul naschy father adrian dunning doubting priest zzzzz start snooping around john richard head twisted around backwards leila tell say perverse going prove true birthday party tell guest make sick hate mom suggests doctor come screech not want see fat as debbie suggests commit leila sanitory leila run join cult rescued brought back home third time point movie ten minute left go basically seen boring scene character talking whining terrible f ed life leila acting weird almost agonizing sit andy milligan movie minus gore laugh finally last minute get movie title implies exorcist like possession flick unfortunately best part contact lens leila get wear cheap time lapse slash appear arm leg face get scabby lip eye take appearance blue white marble begin reeking rotted flesh spit clear gunk start speaking dead dad voice sneak mom bedroom slap around bit call filthy bitch whore come father adrian finally belief indeed possessed fends attempt seduction hallucinates frog eel kitchen douses leila holy water door open close mirror break sudden thunder bed rise floor tackle dunning two roll stair spirit guess borg family pooch demon dog turn adrian chew little impales fire poker get one irritating final shot ever committed film leila floor going hideous appearance back normal sexy self another time lapse effect sort seems suggest demon possibly reentered body badly done really no clue make final slap face anyone realized wasted hour half worthless po screw contact 1 10,0
movie stupid piece crap bad everything love western movie get jilted nine ten time renting western seems not see name like robert duval kevin kostner tom selleck attached cover not worth messing part main action shiloh fall taking place 1892 yet revolver used 1860s model even shooting bad one scene marshal fanned six shooter nine time could not hit three large men twenty foot away turn 15 minute inanity perhaps participated movie could taken lesson sunset carson school acting,0
love western could watch day good bad ugly time favorite watched silverado probably 8th time day featured cmt however movie shiloh fall without doubt worst western ever watched acting terrible around explain nothing end mysterious compass looking thing good part think good looking cantina girl noticeable long pause dialog seemed intentional make time make movie acceptable length movie not even worth new rental fee paid local movie rental store felt like robbed deserving rental refund thing reason finished hate not see movie end turned half way bad director please better job decide make another kind movie potential turn people western,0
got watching dvd home love western husband rented started apologizing half way saddle costume accent everything part made mad guy not shoot collector bow arrow taking fat guy soul excuse 2 arrow left watched way someone else said many bad thing single one reason sucked mean fact boy happened snatch evil stone collector month day found point grave yard everyone died april 25 people whose soul taken collector still walking around want movie make fun beer may movie however want real western hate movie,0
scene near beginning shootout horse running something red catch eye white van parked behind bush trail thought seen bad white van western not catch oh well paid top dollar rental make want grab buddy put 10 grand make better movie talking slow acting mostly ok could not taken seriously due poor nature filming door sheriff look like door today particular trimming say watch movie move cabin boy 2 worst time,0
still find difficult comprehend movie bad could made hollywood acting story simply pathetic direction awful not see logic behind trash except may director nothing good took ten minute realize wasted precious thirty rupee filled dismay going waste time life crap bet movie made less day not know category fall please avoid movie cost anything even bang head wall not go movie,0
film got several key flaw first significant clear lack good plot sadly make film not difficult watch also sends watcher certain feeling hopelessness wasting valuable time short life mean film cannot captivate audience instead encourages viewing public grow contempt film everything associated short really bad favour chew large rubber shoe find far interesting enjoyable watching terminator woman,0
get money make film like mean nothing redeeming film none actor known writing terrible photography blurry story wanders bad version repo man nicklodeon western acting unbelievable someone watch kind film good bad must admit film worst seen since attack eye people back 50 not really like trash effort people trying create entertainment heaven forbid art film would seem appeal no one story bend mystical contamination person bad version celtic soul eater although function like male succubus without sexual overtone bad guy team good guy town unable escape take ala best part advice unless bad mythology amateurish writing unconvincing acting tedious setting best served leaving one shelf renting video,0
cause crap kind movie make want go smack movie maker say horrible camera work count time camera try remain steady one person dialog ridiculous acting comical look like took ghost town west see could make movie least amount money possible would bet 10 used home video camera make either cameraman drunk truly trailer entertaining movie ever want host worst movie party bring one want entertainment stare wall,0
knowing enki bilal comic quite time see movie thought would good way artist bilal spread art idea wider audience also thought would good movie recommend thought enjoy watching wrong movie true torture watch idea potential movie leaf way much desired basically everyone see movie left impression could better not make suggestion whether see movie not chance reading page already seen gonna see prepared bad 102 minute,0
first attempt watching ended 8 minute roughly tv report scene could not handle went approximately like reporter 1 hmm pyramid sky reporter 2 think alien awkward silence reporter 1 news day later watched end not horrible imagined serious problem half plot easily discarded half expanded explain background story something use detective eugenics people monster disposed momentarily horus amusing monopoly scene powerful god lived aeon game multiverse happen play monopoly monopoly monopoly even erich von dainiken look coherent compared half terribly lacking protagonist get cryo frozen no big event released end pesky follower remember happened normal human deal masked guy blue haired girl appear eyesight etcetera etcetera visually ok less disregard egyptian god looking like walking turd rotweiller head,0
movie remains gray far long little get explained movie progress result lot weird sequence seem deeper meaning way storytelling become weird not understandable watch sort force watch movie no way going watched movie morning sure watched movie evening would fallen asleep movie like poor man blade runner movie leaf far many question improbability make movie leave pointless non lasting impression also weird look movie not help much movie halve cgi halve real life not done halve good impressive spectacular imaginative instance would case later movie sin city 300 even created halve character movie computer seemed like pointless odd choice also considering character animation not impressive looking sure futuristic environment still good looking movie obviously not cheap make style substance case really not positive thing say line also absolutely horrendous uninteresting main god movie constantly say line going none concern want not say anything mr horus irritating really easy thing put movie not care explain anything plot also deeper question meaning movie get muddled drivel movie script actor still best seemed like believed project sure making would something special cannot say anything negative story movie far original rip offs lot classic semi classic mostly modern science fiction movie perhaps also reason movie made redundant impression failed uninteresting movie experiment 3 10,0
sat film say managed keep attention film would bit bearable not watch awful cgi future reference industry going use cgi watch know avoid apparently supposed graphic novel screen saw bad movie bear no resemblance graphic novel whatsoever story not bad cgi quite impressed acting thought casting good little character info would nice get little confusing occasion not surprising like said kept attention honestly wish given one miss,0
love comic although problem fully understanding story visual style unique dirt dust decay thought knew surprisingly understood main plot extremely poorly decision made visual style mean really bad looking cg human actor close ups not work horus egyption god successfully made cg close comic version think real actor movie could cult movie shame,0
others may contend viewing work bilal one better appreciate movie fail one major way not stand plot mishmash confuses symbolism substance idea start definite story craft symbolism around start two different narrative female somehow turning human god reason judged getting one last fling earth mysterious john character seems developing sort resort beyond bound city none question answered care no no development want u empathize character story closest get jill even development spotty best unfortunately movie get caught whole visually impressive expense motivic development would love see rewritten someone could distance material bit not feel every image picture,0
good effective color scheme good costume top notch set production well detailed cgi building vehicle bad horrible mixture actor cgi actor mix fifth element final fantasy cgi actor look even worse video game year ago flawed logic giant pyramid show no one research no one really even question no explanation god horus even cast nor reason must something trivial impregnate jill ugly awful script many unnecessary subplots many idea not fully realized dialog almost laughable point random character event not needed dull character jill supposed mystery apparently mystery writer nothing uninteresting boring watch no substance no texture character no redeeming quality fact not one character entire film purpose goal besides obvious one horus motivation weak ill conceived no stake key screen writing horus not become immortal big deal bad guy one cannot even decipher whether horus jill main character problem devoting half movie character mean writer never fully explores one character never brings one fruition cardboard cut out walk around talk pretty much nothing explore fine set piece first time director pacing slow slow slow still watching movie write cannot pay attention boring everything flat even action not interesting short lived sometimes unnecessary overall not worth watch threadbare story sub par character development corny cgi not save nice set production,0
movie seems start middle introduces peripheral player significant present main character without substance paper thin impenetrable back story almost nobody credible discernible motivation action film plot ramble ultimately go nowhere dialogue clunky trite director little concept get best actor almost feel like first half movie never got made told mysterious pyramid appeared new york city central park inexplicably become arctic wasteland yet none seems caused much stir amongst general population minimal concern government presented evil corporation eugenics really convenient conceit populate universe couple power tripping minion whole eugenics bad double entendre heavy handed never really pan supposed care central character never learn enough know much world underdeveloped completely undeveloped come 1 hour 40 minute fatalistic rationalization rape ground breaking digitally animated world created say time film made several director thing seamless believable result spending time watch film burning question left mind,0
one scene demonstrates mentality terminator woman pretty well karen sheperd another woman trying escape villain camp karen run across armed guard point gun second throw away challenge fight karen kick ball pick gun run away film directed martial artist written produced another member family know not expect much karen sheperd jerry trimble get amusing banter going early film might turned better focused love hate relationship 20 minute get separated film slows crawl even occasional fight scene liven thing lack excitement finale trimble fighting qissi inside cave sheperd going womano womano beautiful ashley hayden speedboat fight intercut way break flow diminishes value positive side kudos costuming department giving karen chance show spectacular cleavage throughout film 1 2,0
love science fiction fascinated egyptian mythology appreciate digital animation figured movie combine three would least enjoyable could not wrong story actually lack completely uninspired lack imagination imagination usually biggest component science fiction story dialogue acting even worse average porno movie especially thomas kretschmann give new meaning term bad performance bad acting would not huge problem director bilal not take seriously line sound like supposed poetic look like bilal really think made piece art well no art poetry found piece junk pretentiousness man really stick making comic since fails possible account director worst terrible digital animation ugly actually turn watching movie physically painful experience graphic look fake even make werewolf van helsing look like live actor since half character cgi animated quite problem cgi effect look fake egyptian god actually exist bilal dead guy since no doubt take gruesome revenge ridiculous way portrays disastrously bad movie,0
saw arty cinema also showing last day charlie chaplin film based quality feature decided give immortel chance nearly walked movie like science fiction story set futuristic new york city filled blade runner style sky advertisement similar debate cloning synthetic human unfortunately screenplay not condensed enough hour forty five minute movie three group exist world human artificial human egyptian god artificial human seem upper hand control politics city human slave used eugenics organ donation egyptian god floating pyramid modeled great pyramid khufu complete deteriorated exterior leaving smooth cap pyramid would not floating futuristic pyramid perfect condition pyramid rest city nobody ground understands not bore called plot lot unnecessary gore many gross scene film said look influenced blade runner perhaps also fifth element matrix end film credit listed thank yous united kingdom france italy film french us british actor not speak french hence obvious french dialog dubbed distraction also thought switching back forth real human animation quite distracting not help animation poor no better video game skip one,0
thoroughly enjoyed bilal graphic novel came amazed saw trailer film even found bilal directed film however major letdown visuals nowhere near rich gritty texture original artwork story poorly told bilal seems chosen focus esoteric aspect graphic novel not good job either enjoyable part original graphic novel friendship hate relationship nikopol horus right time place forced together circumstance funny likable not nikopol no discernible personality whatsoever horus pompous twit want get laid even though film french horus not seen film enjoyed would not recommend everyone reason would not recommend immortel anyone except maybe warning not overreach talent resource bilal master storyteller obviously not master every visual medium,0
kind feel like genius feel like one saw fake film watched three time commentary found getting annoyed close ups time screen black worst feel film never really resolve anything yes priest dy not really seem peace town gave much grief idiot not commentary peter cowie explained not movie book came would not able stomach enjoy french movie one completely absurd diary country priest filmed beautiful black white photography alone cannot save deadly dull tripe scene scene extreme close ups character not say anything camera cut away go black not make interesting relevant story film ever became classic mind boggling reminds emperor new clothes yes claude laydu performance heartfelt thought provoking sadist film left feeling empty overall weak impression catholic priesthood ignoble inglorious institution corruption young priest triumph countess pride weak scene 90 film drag dreary introspection window young priest melancholy thought priest not come across much humble plain pitiful not speak understand french looking forward english subtitle thing help understand film well english subtitle time impossible view read text roll quickly much could not read not particularly slow reader finished dostoyevsky 3 day really wanted like film try everything chosen criterion collection yet not see many way one merit sort critical nod however sat entire two hour film yearning feel sort empathy main character never materialized seemed like victim rather fighter say stunk,0
one word excruciating advised read article film philosophical meaning afterward sat movie interminable 115 minute slowly crushed beneath bloated symbolism lava flowing oppressiveness seemed better report reaction movie go see movie syllabus hand flick dismal lead actor claude laydu film opening end wear wearying annoying mask agony practically indistinguishable film eternal dreary voice filming one might worked better subjecting audience basically say thing priest ambricourt wretched human story persecuted priest try help troubled rich family nothing toward making character remotely interesting sympathetic family bunch unpleasant weirdo priest come across nosy pest last 30 minute suggests breath taking message grace one man suffering equaling others due indulgent close ups suffering laydu vague subtext robert bresson script felt finally let u ice cream interesting fan bresson fanatic paul schrader see many element character setting schrader carried script movie especially taxidriver raging bull light sleeper,0
not even bob hope escorted raft fine character actor save poorly written attempt wartime comedy patented timing little work plot involves hollywood film star named bolton hope attempt evade military service beginning world war ii followed enlistment mistake confused attempt court colonel daughter dorothy lamour bolton agent played lynne overman assistant portrayed eddie bracken enlist three involved various escapade regarding training exercise filmed malibu california hill paramount budgeted handsomely effort employing top specialist direction usually reliable david butler flaccid must attributed missing comedic element scenario shift toward end film create opportunity heroism bolton still born poor stunt work camera action evidence oddly lynne overman given best line veteran master sneer well dorothy lamour look lovely act nicely well ever delight see hear clarence kolb father whose voice unique screen radio little save film cursed error script assignment,0
let u see trying practice finding positive everything kind thing say pallbearer know performance no not work succeeded draining personality gwyneth paltrow usually vibrant ended creating caricature carol kane barbara hershey oh bout story nope not gonna fly either doze inducing genre anyway not funny rule comedy not interesting enough dramatic romance schwimmer paltrow ask cannot sure let u call loser like sure behind film started vision mean must one pitch studio suit need help finding even patient person could forgive pure stupidity story could not good conscience recommend film allows guy go professional job interview windbreaker messy fluffy stupid hair speaking hair supposed amused deliberate black root platinum lock worn hershey already lost 97 irretrievable minute actual watching movie cannot devote time loser,0
life really short movie like knew could not good realized would already suspected david schwimmer would playing exact type person play friend let face either guy cannot play anything nerd never offered part feeling mixture say extremely difficult like movie utterly waste considerable talent gwyneth paltrow barbara hershey toni collette carol kane,0
interplay character moral disaster end disliking character not particularly like even two main character played david gwen badly written really not care one bit movie no plot no direction no purpose single redeeming quality movie treat glimpse messed life loser hardly stimulating even afternoon waste,0
film advertised clever romantic comedy neither clever nor romantic definitely not effective comedy fortune well meaning yet pathetic character tom oscillate one extremely embarrassing disaster another saving grace competent performance toni collete frequency glimpse paltrow pleasant face overall avoided,0
not get movie musical no choreographed song dancing serious drama no acting not good enough whoopi goldberg quality serious actor definently not difficulty staying awake disjointed movie message apartheid tribute student died student uprosing noted entertainment poor documentary style movie worse see fairness hated,0
25 year old behave like teenager coping death high school mate trying find purpose live love script lame force even finish movie stay away 1 10,0
cannot exactly shove way old charitable might say ponderous gait amble along not really fault nevertheless circumstance often difficult not become irritated find dragging heel wake pallbearer attempt something different romantic comedy way chiefly hamstrung venue wrong sort like showing breakdancing skill grandparent funeral extend metaphor perhaps unwisely like old lady one start feel set film demise cannot far away sure enough particular death agonizingly protracted slowly chipping away reserve empathy tiny little increment depressingly come realisation proceeding headed one direction downhill laboured attempt humour seen coming mile not unlike grim inevitability death returning image dragging heel main character tom shown ceaselessly repeat action throughout life indeed degree pathetic sap possibly good notch ahead schwimmer famous role find oneself awkward position align audience sympathy character even clueless ross certainly tough ask even able comic performer schwimmer guess find fault signing seriously echoing situation first place ever escape famous portrayal picking script character could almost interchangeable even situation man longstanding high school crush someone not seen year sound familiar paltrow nothing else not bland rachel role going old ground would perhaps forgivable noticeable difference present not incongruous well unfortunately romantic element well worn threadbare backdrop inappropriate seems best way describe resultant film something stiff 2 10,0
